gid,name,lat,lon,f_class,f_code,country,state,county
4838627,Middlesex County,41.43538,-72.52311999999999,A,ADM2,US,CT,007
4839373,New Haven County,41.34882,-72.89986,A,ADM2,US,CT,009
4839420,New London County,41.46678,-72.1065,A,ADM2,US,CT,011
4844275,Tolland County,41.85501,-72.33649,A,ADM2,US,CT,013
4845904,Windham County,41.83003,-71.98749000000001,A,ADM2,US,CT,015
4846344,Adair County,41.33075,-94.47094,A,ADM2,US,IA,001
4846362,Adams County,41.02898,-94.69918,A,ADM2,US,IA,003
4846398,Adel,41.61443,-94.01745,P,PPLA2,US,IA,049
4846529,Albia,41.02667,-92.80575,P,PPLA2,US,IA,135
4846602,Algona,43.06997,-94.23302,P,PPLA2,US,IA,109
4846643,Allamakee County,43.284279999999995,-91.37809,A,ADM2,US,IA,005
4846691,Allison,42.75275,-92.79519,P,PPLA2,US,IA,023
4846880,Anamosa,42.108340000000005,-91.28516,P,PPLA2,US,IA,105
4847063,Appanoose County,40.743159999999996,-92.86861,A,ADM2,US,IA,007
4847385,Atlantic,41.4036,-95.01388,P,PPLA2,US,IA,029
4847421,Audubon,41.71804,-94.93249,P,PPLA2,US,IA,009
4847428,Audubon County,41.68459,-94.90581999999999,A,ADM2,US,IA,009
4848022,Bedford,40.66693,-94.72136,P,PPLA2,US,IA,173
4848237,Benton County,42.08019,-92.06569,A,ADM2,US,IA,011
4848699,Black Hawk County,42.4701,-92.30882,A,ADM2,US,IA,013
4848854,Bloomfield,40.75169,-92.41490999999999,P,PPLA2,US,IA,051
4849051,Boone,42.0597,-93.88023000000001,P,PPLA2,US,IA,015
4849058,Boone County,42.03655,-93.93167,A,ADM2,US,IA,015
4849288,Bremer County,42.77459,-92.31805,A,ADM2,US,IA,017
4849598,Buchanan County,42.47078,-91.83784,A,ADM2,US,IA,019
4849689,Buena Vista County,42.735490000000006,-95.15115,A,ADM2,US,IA,021
4849826,Burlington,40.80754,-91.11291999999999,P,PPLA2,US,IA,057
4849935,Butler County,42.73157,-92.79019,A,ADM2,US,IA,023
4850031,Calhoun County,42.38518,-94.64041,A,ADM2,US,IA,025
4850478,Carroll,42.06582,-94.86693000000001,P,PPLA2,US,IA,027
4850488,Carroll County,42.03624,-94.86055999999999,A,ADM2,US,IA,027
4850583,Cass County,41.33149,-94.92783,A,ADM2,US,IA,029
4850676,Cedar County,41.77232,-91.13241,A,ADM2,US,IA,031
4850751,Cedar Rapids,42.00833,-91.64407,P,PPLA2,US,IA,113
4850961,Centerville,40.73418,-92.87409,P,PPLA2,US,IA,007
4851093,Cerro Gordo County,43.081559999999996,-93.26082,A,ADM2,US,IA,033
4851140,Chariton,41.01389,-93.3066,P,PPLA2,US,IA,117
4851163,Charles City,43.066359999999996,-92.67241,P,PPLA2,US,IA,067
4851247,Cherokee,42.74943,-95.55167,P,PPLA2,US,IA,035
4851249,Cherokee County,42.735620000000004,-95.62380999999999,A,ADM2,US,IA,035
4851303,Chickasaw County,43.06004,-92.31766,A,ADM2,US,IA,037
4851762,Clarinda,40.73981,-95.038,P,PPLA2,US,IA,145
4851785,Clarion,42.731640000000006,-93.73299,P,PPLA2,US,IA,197
4851832,Clarke County,41.02903,-93.78516,A,ADM2,US,IA,039
4851866,Clay County,43.08258,-95.15092,A,ADM2,US,IA,041
4851902,Clayton County,42.84475,-91.34143,A,ADM2,US,IA,043
4852022,Clinton,41.84447,-90.18874,P,PPLA2,US,IA,045
4852032,Clinton County,41.89804,-90.53197,A,ADM2,US,IA,045
4852711,Corning,40.98999,-94.74081,P,PPLA2,US,IA,003
4852755,Corydon,40.75695,-93.31882,P,PPLA2,US,IA,185
4852832,Council Bluffs,41.26194,-95.86083,P,PPLA2,US,IA,155
4853012,Crawford County,42.037209999999995,-95.38197,A,ADM2,US,IA,047
4853059,Cresco,43.38136,-92.11405,P,PPLA2,US,IA,089
4853078,Creston,41.0586,-94.36135,P,PPLA2,US,IA,175
4853296,Dakota City,42.722190000000005,-94.19718,P,PPLA2,US,IA,091
4853335,Dallas County,41.68489,-94.03974000000001,A,ADM2,US,IA,049
4853423,Davenport,41.52364,-90.57764,P,PPLA2,US,IA,163
4853465,Davis County,40.747690000000006,-92.40972,A,ADM2,US,IA,051
4853590,Decatur County,40.73768,-93.78628,A,ADM2,US,IA,053
4853608,Decorah,43.303309999999996,-91.78571,P,PPLA2,US,IA,191
4853709,Delaware County,42.47121,-91.36735,A,ADM2,US,IA,055
4853757,Denison,42.01777,-95.35528000000001,P,PPLA2,US,IA,047
4853838,Des Moines County,40.92318,-91.18146999999999,A,ADM2,US,IA,057
4853961,Dickinson County,43.37798,-95.15083,A,ADM2,US,IA,059
4854529,Dubuque,42.50056,-90.66457,P,PPLA2,US,IA,061
4854534,Dubuque County,42.46883,-90.88246,A,ADM2,US,IA,061
4855218,Eldora,42.360820000000004,-93.09965,P,PPLA2,US,IA,083
4855341,Elkader,42.85387,-91.40541999999999,P,PPLA2,US,IA,043
4855587,Emmet County,43.37802,-94.67848000000001,A,ADM2,US,IA,063
4855595,Emmetsburg,43.11274,-94.68304,P,PPLA2,US,IA,147
4855709,Estherville,43.40163,-94.83276,P,PPLA2,US,IA,063
4855967,Fairfield,41.00863,-91.96266999999999,P,PPLA2,US,IA,101
4856473,Fayette County,42.862590000000004,-91.84432,A,ADM2,US,IA,065
4857314,Floyd County,43.05992,-92.789,A,ADM2,US,IA,067
4857406,Forest City,43.26246,-93.63716,P,PPLA2,US,IA,189
4857486,Fort Dodge,42.49747,-94.16802,P,PPLA2,US,IA,187
4857648,Franklin County,42.73255,-93.26247,A,ADM2,US,IA,069
4857806,Fremont County,40.74559,-95.60468,A,ADM2,US,IA,071
4858117,Garner,43.10246,-93.60188000000001,P,PPLA2,US,IA,081
4858479,Glenwood,41.04694,-95.74251,P,PPLA2,US,IA,129
4859214,Greene County,42.03624,-94.39684,A,ADM2,US,IA,073
4859234,Greenfield,41.30527,-94.46135,P,PPLA2,US,IA,001
4859430,Grundy Center,42.36165,-92.76853,P,PPLA2,US,IA,075
4859441,Grundy County,42.40187,-92.79142,A,ADM2,US,IA,075
4859491,Guthrie Center,41.677209999999995,-94.5033,P,PPLA2,US,IA,077
4859502,Guthrie County,41.68375,-94.50105,A,ADM2,US,IA,077
4859624,Hamilton County,42.38377,-93.70681,A,ADM2,US,IA,079
4859658,Hampton,42.74192,-93.20241999999999,P,PPLA2,US,IA,069
4859678,Hancock County,43.08189,-93.73427,A,ADM2,US,IA,081
4859771,Hardin County,42.38388,-93.2404,A,ADM2,US,IA,083
4859802,Harlan,41.653040000000004,-95.32555,P,PPLA2,US,IA,165
4859901,Harrison County,41.68285,-95.81692,A,ADM2,US,IA,085
4860353,Henry County,40.98794,-91.54451999999999,A,ADM2,US,IA,087
4861232,Howard County,43.356770000000004,-92.3172,A,ADM2,US,IA,089
4861343,Humboldt County,42.77647,-94.20719,A,ADM2,US,IA,091
4861459,Ida County,42.38687,-95.5135,A,ADM2,US,IA,093
4861464,Ida Grove,42.34499,-95.47166999999999,P,PPLA2,US,IA,093
4861620,Independence,42.4686,-91.88934,P,PPLA2,US,IA,019
4861719,Indianola,41.35805,-93.55744,P,PPLA2,US,IA,181
4862034,Iowa City,41.66113,-91.53017,P,PPLA2,US,IA,103
4862320,Jackson County,42.17174,-90.57423,A,ADM2,US,IA,097
4862456,Jasper County,41.686040000000006,-93.05376,A,ADM2,US,IA,099
4862482,Jefferson,42.01526,-94.37747,P,PPLA2,US,IA,073
4862494,Jefferson County,41.03176,-91.94888,A,ADM2,US,IA,101
4862732,Johnson County,41.67155,-91.58808,A,ADM2,US,IA,103
4862800,Jones County,42.12124,-91.13144,A,ADM2,US,IA,105
4863357,Keokuk County,41.336459999999995,-92.17864,A,ADM2,US,IA,107
4863380,Keosauqua,40.730309999999996,-91.96239,P,PPLA2,US,IA,177
4863705,Knoxville,41.32083,-93.10937,P,PPLA2,US,IA,125
4863753,Kossuth County,43.20413,-94.20671999999999,A,ADM2,US,IA,109
4864337,Le Mars,42.79416,-96.16558,P,PPLA2,US,IA,149
4864395,Lee County,40.64198,-91.47926,A,ADM2,US,IA,111
4864492,Leon,40.73972,-93.74772,P,PPLA2,US,IA,053
4864924,Linn County,42.07895,-91.59895999999999,A,ADM2,US,IA,113
4865287,Logan,41.64305,-95.7889,P,PPLA2,US,IA,085
4865506,Louisa County,41.218509999999995,-91.25962,A,ADM2,US,IA,115
4865617,Lucas County,41.02937,-93.32772,A,ADM2,US,IA,117
4865744,Lyon County,43.3805,-96.21029,A,ADM2,US,IA,119
4865839,Madison County,41.330709999999996,-94.01556,A,ADM2,US,IA,121
4865894,Mahaska County,41.3352,-92.64090999999999,A,ADM2,US,IA,123
4865996,Manchester,42.48415,-91.45543,P,PPLA2,US,IA,055
4866164,Maquoketa,42.068909999999995,-90.66569,P,PPLA2,US,IA,097
4866236,Marengo,41.79806,-92.07074,P,PPLA2,US,IA,095
4866274,Marion County,41.33445,-93.09944,A,ADM2,US,IA,125
4866360,Marshall County,42.03585,-92.99877,A,ADM2,US,IA,127
4866371,Marshalltown,42.04943,-92.90798000000001,P,PPLA2,US,IA,127
4866445,Mason City,43.15357,-93.20104,P,PPLA2,US,IA,033
4867477,Mills County,41.03345,-95.62133,A,ADM2,US,IA,129
4867612,Mitchell County,43.35641,-92.78903000000001,A,ADM2,US,IA,131
4867704,Monona County,42.05167,-95.95992,A,ADM2,US,IA,133
4867729,Monroe County,41.02978,-92.86899,A,ADM2,US,IA,135
4867775,Montezuma,41.58583,-92.52741,P,PPLA2,US,IA,157
4867788,Montgomery County,41.03014,-95.15638,A,ADM2,US,IA,137
4868092,Mount Ayr,40.71471,-94.23523,P,PPLA2,US,IA,159
4868205,Mount Pleasant,40.963640000000005,-91.55794,P,PPLA2,US,IA,087
4868404,Muscatine,41.42447,-91.04321,P,PPLA2,US,IA,139
4868410,Muscatine County,41.48392,-91.11276,A,ADM2,US,IA,139
4868620,Nevada,42.02277,-93.45243,P,PPLA2,US,IA,169
4868686,New Hampton,43.05914,-92.31768000000001,P,PPLA2,US,IA,037
4868907,Newton,41.699709999999996,-93.04798000000001,P,PPLA2,US,IA,099
4869369,Northwood,43.44412,-93.22104,P,PPLA2,US,IA,195
4869475,O'Brien County,43.08375,-95.62488,A,ADM2,US,IA,141
4870003,Onawa,42.02665,-96.09724,P,PPLA2,US,IA,133
4870083,Orange City,43.00721,-96.05835,P,PPLA2,US,IA,167
4870184,Osage,43.28414,-92.81103,P,PPLA2,US,IA,131
4870211,Osceola,41.03389,-93.7655,P,PPLA2,US,IA,039
4870217,Osceola County,43.37857,-95.62369,A,ADM2,US,IA,143
4870239,Oskaloosa,41.29639,-92.64435999999999,P,PPLA2,US,IA,123
4870380,Ottumwa,41.02001,-92.4113,P,PPLA2,US,IA,179
4870567,Page County,40.73914,-95.15016999999999,A,ADM2,US,IA,145
4870630,Palo Alto County,43.08206,-94.67814,A,ADM2,US,IA,147
4871708,Plymouth County,42.737829999999995,-96.21404,A,ADM2,US,IA,149
4871727,Pocahontas,42.73553,-94.66915,P,PPLA2,US,IA,151
4871736,Pocahontas County,42.734140000000004,-94.67875,A,ADM2,US,IA,151
4871782,Polk County,41.6855,-93.57353,A,ADM2,US,IA,153
4871894,Pottawattamie County,41.33661,-95.54239,A,ADM2,US,IA,155
4871919,Poweshiek County,41.686440000000005,-92.53147,A,ADM2,US,IA,157
4872189,Primghar,43.08692,-95.62723000000001,P,PPLA2,US,IA,141
4872593,Red Oak,41.00972,-95.22555,P,PPLA2,US,IA,137
4873016,Ringgold County,40.7352,-94.24396999999999,A,ADM2,US,IA,159
4873354,Rock Rapids,43.42719,-96.17586,P,PPLA2,US,IA,119
4873426,Rockwell City,42.39526,-94.63387,P,PPLA2,US,IA,025
4873884,Sac City,42.4222,-94.98971,P,PPLA2,US,IA,161
4873899,Sac County,42.38626,-95.10539,A,ADM2,US,IA,161
4875785,Scott County,41.6371,-90.62324,A,ADM2,US,IA,163
4876117,Shelby County,41.68509,-95.31021,A,ADM2,US,IA,165
4876353,Sidney,40.748329999999996,-95.6475,P,PPLA2,US,IA,071
4876378,Sibley,43.39914,-95.75196,P,PPLA2,US,IA,143
4876384,Sigourney,41.33334,-92.20463000000001,P,PPLA2,US,IA,107
4876523,Sioux City,42.499990000000004,-96.40031,P,PPLA2,US,IA,193
4876545,Sioux County,43.08262,-96.17788,A,ADM2,US,IA,167
4877138,Spencer,43.14136,-95.14444,P,PPLA2,US,IA,041
4877184,Spirit Lake,43.42218,-95.10221999999999,P,PPLA2,US,IA,059
4877655,Storm Lake,42.641090000000005,-95.20971999999999,P,PPLA2,US,IA,021
4877685,Story County,42.03624,-93.46504,A,ADM2,US,IA,169
4878233,Tama County,42.079809999999995,-92.53254,A,ADM2,US,IA,171
4878273,Taylor County,40.737429999999996,-94.69641,A,ADM2,US,IA,173
4878643,Tipton,41.769740000000006,-91.12793,P,PPLA2,US,IA,031
4878703,Toledo,41.99555,-92.57686,P,PPLA2,US,IA,171
4879340,Union County,41.02773,-94.24238000000001,A,ADM2,US,IA,175
4879999,Van Buren County,40.75323,-91.94999,A,ADM2,US,IA,177
4880268,Vinton,42.16861,-92.02351,P,PPLA2,US,IA,011
4880620,Wapello,41.18142,-91.18543000000001,P,PPLA2,US,IA,115
4880625,Wapello County,41.03058,-92.40945,A,ADM2,US,IA,179
4880695,Warren County,41.33437,-93.56136,A,ADM2,US,IA,181
4880731,Washington,41.29918,-91.69294000000001,P,PPLA2,US,IA,183
4880748,Washington County,41.33559,-91.71786999999999,A,ADM2,US,IA,183
4880889,Waterloo,42.49276,-92.34295999999999,P,PPLA2,US,IA,013
4880997,Waukon,43.269420000000004,-91.4757,P,PPLA2,US,IA,005
4881024,Waverly,42.725809999999996,-92.47546,P,PPLA2,US,IA,017
4881059,Wayne County,40.739470000000004,-93.32736,A,ADM2,US,IA,185
4881096,Webster City,42.46942,-93.81605,P,PPLA2,US,IA,079
4881109,Webster County,42.42797,-94.18179,A,ADM2,US,IA,187
4881551,West Union,42.962759999999996,-91.80821999999999,P,PPLA2,US,IA,065
4882231,Winnebago County,43.37757,-93.7342,A,ADM2,US,IA,189
4882242,Winneshiek County,43.29067,-91.84371,A,ADM2,US,IA,191
4882259,Winterset,41.33082,-94.01384,P,PPLA2,US,IA,121
4882396,Woodbury County,42.389720000000004,-96.04477,A,ADM2,US,IA,193
4882529,Wright County,42.73312,-93.73515,A,ADM2,US,IA,197
4882561,Worth County,43.3774,-93.26085,A,ADM2,US,IA,195
4883053,Aledo,41.19976,-90.74931,P,PPLA2,US,IL,131
4884453,Belvidere,42.263909999999996,-88.84427,P,PPLA2,US,IL,007
4885164,Bloomington,40.4842,-88.99369,P,PPLA2,US,IL,113
4885392,Boone County,42.32308,-88.82336,A,ADM2,US,IL,007
4885994,Bureau County,41.40415,-89.52868000000001,A,ADM2,US,IL,011
4886374,Cambridge,41.30365,-90.1929,P,PPLA2,US,IL,073
4886694,Carroll County,42.06861,-89.93433,A,ADM2,US,IL,015
4886716,Carthage,40.41643,-91.13625,P,PPLA2,US,IL,067
4887163,Champaign County,40.14008,-88.19919,A,ADM2,US,IL,019
4887398,Chicago,41.85003,-87.65005,P,PPLA2,US,IL,031
4888217,Clinton,40.15365,-88.96453000000001,P,PPLA2,US,IL,039
4888671,Cook County,41.8954,-87.64616,A,ADM2,US,IL,031
4889426,Danville,40.12448,-87.63002,P,PPLA2,US,IL,183
4889548,De Witt County,40.17463,-88.90409,A,ADM2,US,IL,039
4889554,DeKalb County,41.89353,-88.77031,A,ADM2,US,IL,037
4889959,Dixon,41.83892,-89.47955,P,PPLA2,US,IL,103
4890213,DuPage County,41.85195,-88.08567,A,ADM2,US,IL,043
4891310,Eureka,40.72143,-89.27286,P,PPLA2,US,IL,203
4892729,Ford County,40.59718,-88.22326,A,ADM2,US,IL,053
4893171,Freeport,42.296690000000005,-89.62123000000001,P,PPLA2,US,IL,177
4893313,Fulton County,40.472770000000004,-90.20747,A,ADM2,US,IL,057
4893384,Galena,42.41667,-90.42902,P,PPLA2,US,IL,085
4893392,Galesburg,40.94782,-90.37124,P,PPLA2,US,IL,095
4893591,Geneva,41.88753,-88.30535,P,PPLA2,US,IL,089
4894828,Grundy County,41.285090000000004,-88.4185,A,ADM2,US,IL,063
4895035,Hancock County,40.40378,-91.1647,A,ADM2,US,IL,067
4895336,Havana,40.30004,-90.06095,P,PPLA2,US,IL,125
4895552,Henderson County,40.81812,-90.92511,A,ADM2,US,IL,071
4895580,Hennepin,41.2542,-89.34231,P,PPLA2,US,IL,155
4895598,Henry County,41.35313,-90.13141999999999,A,ADM2,US,IL,073
4897521,Iroquois County,40.74723,-87.8243,A,ADM2,US,IL,075
4897897,Jo Daviess County,42.36571,-90.21240999999999,A,ADM2,US,IL,085
4898015,Joliet,41.52519,-88.0834,P,PPLA2,US,IL,197
4898166,Kane County,41.93894,-88.42866,A,ADM2,US,IL,089
4898182,Kankakee,41.12003,-87.86115,P,PPLA2,US,IL,091
4898188,Kankakee County,41.1377,-87.8618,A,ADM2,US,IL,091
4898342,Kendall County,41.590559999999996,-88.42885,A,ADM2,US,IL,093
4898722,Knox County,40.93182,-90.21325999999999,A,ADM2,US,IL,095
4898878,LaSalle County,41.343990000000005,-88.88595,A,ADM2,US,IL,099
4898920,Lacon,41.02476,-89.4112,P,PPLA2,US,IL,123
4898998,Lake County,42.34941,-87.86179,A,ADM2,US,IL,097
4899519,Lee County,41.746190000000006,-89.30039000000001,A,ADM2,US,IL,103
4899665,Lewistown,40.3931,-90.15484000000001,P,PPLA2,US,IL,057
4899822,Lincoln,40.148379999999996,-89.36482,P,PPLA2,US,IL,107
4900233,Livingston County,40.89156,-88.55771999999999,A,ADM2,US,IL,105
4900338,Logan County,40.124559999999995,-89.36755,A,ADM2,US,IL,107
4900817,Macomb,40.45921,-90.6718,P,PPLA2,US,IL,109
4901299,Marshall County,41.03317,-89.34478,A,ADM2,US,IL,123
4901395,Mason County,40.23965,-89.91678,A,ADM2,US,IL,125
4901622,McDonough County,40.45621,-90.67791,A,ADM2,US,IL,109
4901666,McHenry County,42.32439,-88.45245,A,ADM2,US,IL,111
4901730,McLean County,40.49089,-88.84732,A,ADM2,US,IL,113
4901936,Menard County,40.0274,-89.80216999999999,A,ADM2,US,IL,129
4901976,Mercer County,41.20534,-90.74141,A,ADM2,US,IL,131
4902512,Monmouth,40.911429999999996,-90.64735999999999,P,PPLA2,US,IL,187
4902567,Monticello,40.027809999999995,-88.5734,P,PPLA2,US,IL,147
4902706,Morris,41.35725,-88.42118,P,PPLA2,US,IL,063
4902724,Morrison,41.80975,-89.96512,P,PPLA2,US,IL,195
4902883,Mount Carroll,42.09502,-89.97818000000001,P,PPLA2,US,IL,015
4904601,Ogle County,42.042640000000006,-89.32065,A,ADM2,US,IL,141
4904872,Oquawka,40.931979999999996,-90.94709,P,PPLA2,US,IL,071
4904898,Oregon,42.01475,-89.33233,P,PPLA2,US,IL,141
4905006,Ottawa,41.34559,-88.84258,P,PPLA2,US,IL,099
4905509,Paxton,40.46031,-88.09532,P,PPLA2,US,IL,053
4905599,Pekin,40.56754,-89.64066,P,PPLA2,US,IL,179
4905687,Peoria,40.69365,-89.58899,P,PPLA2,US,IL,143
4905697,Peoria County,40.78808,-89.75999,A,ADM2,US,IL,143
4905791,Petersburg,40.011720000000004,-89.84817,P,PPLA2,US,IL,129
4905877,Piatt County,40.01037,-88.59109000000001,A,ADM2,US,IL,147
4906438,Pontiac,40.88087,-88.62978000000001,P,PPLA2,US,IL,105
4906818,Princeton,41.36809,-89.46481,P,PPLA2,US,IL,011
4906962,Putnam County,41.20447,-89.28583,A,ADM2,US,IL,155
4907907,Rock Island,41.509479999999996,-90.57875,P,PPLA2,US,IL,161
4907910,Rock Island County,41.46733,-90.56743,A,ADM2,US,IL,161
4907959,Rockford,42.27113,-89.094,P,PPLA2,US,IL,201
4908321,Rushville,40.121159999999996,-90.56318,P,PPLA2,US,IL,169
4910877,Schuyler County,40.15803,-90.61506999999999,A,ADM2,US,IL,169
4912398,Stark County,41.09336,-89.79749,A,ADM2,US,IL,175
4912492,Stephenson County,42.35175,-89.66235,A,ADM2,US,IL,177
4913110,Sycamore,41.98892,-88.68675,P,PPLA2,US,IL,037
4913271,Tazewell County,40.50752,-89.51342,A,ADM2,US,IL,179
4913799,Toulon,41.09365,-89.86483,P,PPLA2,US,IL,175
4914570,Urbana,40.11059,-88.20727,P,PPLA2,US,IL,019
4914710,Vermilion County,40.18342,-87.73283,A,ADM2,US,IL,183
4915502,Warren County,40.84883,-90.61503,A,ADM2,US,IL,187
4915703,Watseka,40.77615,-87.73642,P,PPLA2,US,IL,075
4915734,Waukegan,42.36363,-87.84479,P,PPLA2,US,IL,097
4916288,Wheaton,41.86614,-88.10701,P,PPLA2,US,IL,043
4916434,Whiteside County,41.75626,-89.91409,A,ADM2,US,IL,195
4916565,Will County,41.445029999999996,-87.97865999999999,A,ADM2,US,IL,197
4916845,Winnebago County,42.336259999999996,-89.16085,A,ADM2,US,IL,201
4917010,Woodford County,40.78823,-89.21114,A,ADM2,US,IL,203
4917123,Woodstock,42.31474,-88.4487,P,PPLA2,US,IL,111
4917298,Yorkville,41.64114,-88.44729,P,PPLA2,US,IL,093
4917487,Adams County,40.74566,-84.93665,A,ADM2,US,IN,001
4917523,Albion,41.3956,-85.42442,P,PPLA2,US,IN,113
4917555,Allen County,41.09087,-85.06656,A,ADM2,US,IN,003
4917592,Anderson,40.10532,-85.68025,P,PPLA2,US,IN,095
4917614,Angola,41.63477,-84.99941,P,PPLA2,US,IN,151
4917712,Auburn,41.36699,-85.05886,P,PPLA2,US,IN,033
4917993,Benton County,40.60626,-87.31090999999999,A,ADM2,US,IN,007
4918181,Blackford County,40.4736,-85.32481999999999,A,ADM2,US,IN,009
4918234,Bluffton,40.738659999999996,-85.17164,P,PPLA2,US,IN,179
4918273,Boone County,40.0508,-86.4687,A,ADM2,US,IN,011
4918765,Carroll County,40.58286,-86.56348,A,ADM2,US,IN,015
4918771,Cass County,40.76149,-86.34595,A,ADM2,US,IN,017
4919127,Clinton County,40.30169,-86.47516,A,ADM2,US,IN,023
4919203,Columbia City,41.157270000000004,-85.48831,P,PPLA2,US,IN,183
4919349,Covington,40.1417,-87.39474,P,PPLA2,US,IN,045
4919381,Crawfordsville,40.04115,-86.87445,P,PPLA2,US,IN,107
4919451,Crown Point,41.41698,-87.36531,P,PPLA2,US,IN,089
4919554,DeKalb County,41.39758,-84.99909,A,ADM2,US,IN,033
4919564,Decatur,40.8306,-84.92913,P,PPLA2,US,IN,001
4919615,Delaware County,40.22753,-85.3969,A,ADM2,US,IN,035
4919624,Delphi,40.587540000000004,-86.67501,P,PPLA2,US,IN,015
4919988,Elkhart County,41.59738,-85.85876,A,ADM2,US,IN,039
4920423,Fort Wayne,41.1306,-85.12886,P,PPLA2,US,IN,003
4920444,Fountain County,40.120870000000004,-87.24199,A,ADM2,US,IN,045
4920452,Fowler,40.6167,-87.32085,P,PPLA2,US,IN,007
4920473,Frankfort,40.27948,-86.51084,P,PPLA2,US,IN,023
4920550,Fulton County,41.04696,-86.26358,A,ADM2,US,IN,049
4920808,Goshen,41.58227,-85.83444,P,PPLA2,US,IN,039
4920875,Grant County,40.515840000000004,-85.65473,A,ADM2,US,IN,053
4921085,Hamilton County,40.07249,-86.05201,A,ADM2,US,IN,057
4921229,Hartford City,40.45115,-85.36997,P,PPLA2,US,IN,009
4921670,Howard County,40.48359,-86.11693000000001,A,ADM2,US,IN,067
4921725,Huntington,40.8831,-85.49748000000001,P,PPLA2,US,IN,069
4921729,Huntington County,40.829240000000006,-85.48817,A,ADM2,US,IN,069
4922007,Jasper County,41.023,-87.11612,A,ADM2,US,IN,073
4922013,Jay County,40.43792,-85.00564,A,ADM2,US,IN,075
4922267,Kentland,40.77032,-87.4453,P,PPLA2,US,IN,111
4922388,Kokomo,40.48643,-86.1336,P,PPLA2,US,IN,067
4922408,Kosciusko County,41.2441,-85.86072,A,ADM2,US,IN,085
4922418,Knox,41.29588,-86.62501,P,PPLA2,US,IN,149
4922458,LaGrange County,41.64261,-85.4265,A,ADM2,US,IN,087
4922460,LaPorte County,41.54902,-86.74237,A,ADM2,US,IN,091
4922462,Lafayette,40.4167,-86.87529,P,PPLA2,US,IN,157
4922472,Lagrange,41.64172,-85.41665,P,PPLA2,US,IN,087
4922493,Lake County,41.47221,-87.37637,A,ADM2,US,IN,089
4922673,Lebanon,40.04837,-86.46916999999999,P,PPLA2,US,IN,011
4922968,Logansport,40.75448,-86.35667,P,PPLA2,US,IN,017
4923124,Madison County,40.16166,-85.71935,A,ADM2,US,IN,095
4923210,Marion,40.558370000000004,-85.65914000000001,P,PPLA2,US,IN,053
4923252,Marshall County,41.32485,-86.26176,A,ADM2,US,IN,099
4923517,Miami County,40.7695,-86.04502,A,ADM2,US,IN,103
4923741,Montgomery County,40.04038,-86.8933,A,ADM2,US,IN,107
4923745,Monticello,40.74532,-86.76473,P,PPLA2,US,IN,181
4924006,Muncie,40.19338,-85.38636,P,PPLA2,US,IN,035
4924165,Newton County,40.95585,-87.39754,A,ADM2,US,IN,111
4924192,Noble County,41.3986,-85.41747,A,ADM2,US,IN,113
4924198,Noblesville,40.045590000000004,-86.0086,P,PPLA2,US,IN,057
4924733,Peru,40.75365,-86.06888000000001,P,PPLA2,US,IN,103
4924970,Plymouth,41.34366,-86.30973,P,PPLA2,US,IN,099
4925020,Porter County,41.50884,-87.07332,A,ADM2,US,IN,127
4925037,Portland,40.434490000000004,-84.97775,P,PPLA2,US,IN,075
4925155,Pulaski County,41.04183,-86.69878,A,ADM2,US,IN,131
4925224,Randolph County,40.15764,-85.01131,A,ADM2,US,IN,135
4925311,Rensselaer,40.9367,-87.15086,P,PPLA2,US,IN,073
4925519,Rochester,41.06476,-86.21583000000001,P,PPLA2,US,IN,049
4925848,Saint Joseph County,41.61672,-86.28986,A,ADM2,US,IN,141
4926563,South Bend,41.68338,-86.25001,P,PPLA2,US,IN,141
4926760,Starke County,41.28093,-86.64765,A,ADM2,US,IN,149
4926796,Steuben County,41.64387,-85.00076999999999,A,ADM2,US,IN,151
4927230,Tippecanoe County,40.38862,-86.8941,A,ADM2,US,IN,157
4927242,Tipton,40.28226,-86.0411,P,PPLA2,US,IN,159
